what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380441920262
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380441921198
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380441982195
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380442145631
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380442152277
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380442152777
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380442152777
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380442152793
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380442155632
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1380442193712
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1380442201184
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1380442231885
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1380442253569
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1380442262087
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1380442269715
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1380442274598
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1380442282694
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1380442318964
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380442346077
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380442388275
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1380442395202
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1380442398571
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1380442453858
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380442455808
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380442467399
