what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444382770
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1380444386062
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1380444392723
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1380444405094
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444407980
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444438103
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444455700
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444464732
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444467759
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444488772
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1380444495777
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1380444498335
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444518974
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444519130
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444572139
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444724598
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444739418
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444740026
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444865747
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444877135
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444913311
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444917648
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.print",1380444917710
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444927039
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1380444958832
